system:index,MNDWI,NBR,NDMI,NDVI,block_id,blue,class_numeric,dist_to_water,elev_rel_lake,green,nir,red,reserve_id,slope,swir1,swir2,.geo
9360,-0.43864834,0.7136805,0.40755156,0.7933341,8.56504006E8,0.0280575,3.0,254.55844,16.0,0.04662,0.30138,0.0327875,7,0.92740995,0.1229325,0.045905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.041196171125044,46.968875001947886]}"
9361,0.6782571,0.566925,0.46636203,-0.057553083,8.56204006E8,0.055475,1.0,0.0,1.7053026E-13,0.07665,0.0302575,0.0368575,7,0.0,0.015545,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.029367843410068,46.969103105963555]}"
9362,0.7090949,0.6109542,0.49103743,-0.019032875,8.56204006E8,0.0535225,1.0,0.0,1.7053026E-13,0.07643,0.0335575,0.03881,7,0.0,0.0127125,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.029762053931946,46.96910451719621]}"
9363,0.7476535,0.61037964,0.4935859,-0.046865016,8.56304006E8,0.0511575,2.0,30.0,1.7053026E-13,0.0739,0.0335575,0.03881,7,0.0,0.011695,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030156264474558,46.969105927072036]}"
9364,0.65443075,0.5669634,0.33563256,-0.019013828,8.56304006E8,0.0535225,2.0,42.426407,1.7053026E-13,0.0744225,0.030175,0.0387825,7,0.0,0.015545,0.0078725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030550475037912,46.96910733559109]}"
9365,0.6817471,0.5669634,0.45460528,-0.05841452,8.56304006E8,0.0490125,2.0,67.08204,1.7053026E-13,0.0744225,0.0352625,0.0428525,7,0.0,0.0145,0.0113925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030944685621947,46.96910874275334]}"
9366,0.69113696,0.53578424,0.42078266,-0.05841452,8.56304006E8,0.04695,2.0,84.85281,1.7053026E-13,0.0722775,0.035235,0.0442825,7,9.9602165,0.0136475,0.0113925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0313388962267,46.969110148558805]}"
9367,0.4379672,0.45224366,0.27398565,0.048304845,8.56304006E8,0.0468125,2.0,94.86833,5.0,0.0712875,0.05465,0.0445575,7,9.315743,0.0218975,0.016975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.031733106852098,46.969111553007444]}"
9368,-0.157898,0.5426465,0.26410058,0.4768683,8.56304006E8,0.0394975,2.0,108.16654,5.0,0.0661725,0.1603875,0.0485725,7,2.7802885,0.09337,0.0409825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032127317498125,46.969112956099316]}"
9369,-0.4481472,0.5828785,0.28086662,0.6381913,8.56304006E8,0.0360875,2.0,94.86833,5.0,0.06103,0.270415,0.05102,7,2.7802885,0.1552725,0.07126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032521528164795,46.96911435783436]}"
9370,-0.47977343,0.44710168,0.1476245,0.5548461,8.56304006E8,0.0381225,2.0,67.08204,5.0,0.074615,0.2726975,0.0754675,7,2.7802885,0.1976775,0.1007125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032915738852057,46.969115758212666]}"
9371,-0.5160628,0.42509955,0.10531734,0.49647978,8.56304006E8,0.0447775,2.0,42.426407,5.0,0.0745875,0.2642825,0.08314,7,1.8543341,0.21701,0.1007675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.033309949559935,46.96911715723412]}"
9372,-0.5064618,0.45439363,0.122377425,0.60161054,8.56304006E8,0.040625,2.0,30.0,5.0,0.07456,0.2752825,0.0632025,7,2.7802885,0.226305,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.033704160288342,46.96911855489879]}"
9373,-0.50259024,0.42514467,0.10530452,0.5959985,8.56404006E8,0.04244,6.0,42.426407,5.0,0.0712325,0.2752825,0.06697,7,1.8543341,0.2291375,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034098371037328,46.96911995120666]}"
9374,-0.49252757,0.4071893,0.075444676,0.5169759,8.56404006E8,0.043155,6.0,30.0,5.0,0.0762925,0.26321,0.07951,7,1.8543341,0.2146725,0.107615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034492581806805,46.969121346157735]}"
9375,-0.49765822,0.39932334,0.07341805,0.48528102,8.56404006E8,0.045685,1.0,0.0,5.0,0.0799225,0.255675,0.0874025,7,0.92740995,0.2170375,0.105195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034886792596784,46.96912273975201]}"
9376,-0.5062139,0.4174638,0.08836347,0.49148312,8.56404006E8,0.0481875,6.0,30.0,5.0,0.079895,0.264255,0.0835525,7,1.6450266,0.2242975,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.035281003407278,46.9691241319895]}"
9377,-0.49557692,0.422271,0.097967036,0.5282088,8.56404006E8,0.04398,6.0,42.426407,6.0,0.0711775,0.264255,0.0713425,7,2.716316,0.22515,0.11449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.035675214238214,46.96912552287021]}"
9378,-0.5020933,0.47129726,0.11405708,0.59588385,8.56404006E8,0.03606,6.0,67.08204,7.0,0.063505,0.2377175,0.0573725,7,1.6450266,0.1786475,0.086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036069425089625,46.96912691239409]}"
9379,-0.50031096,0.6061579,0.26944578,0.7206378,8.56404006E8,0.0317425,4.0,94.86833,6.0,0.0518175,0.26442,0.0413675,7,2.2984009,0.144905,0.0659525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036463635961426,46.96912830056118]}"
9380,-0.4978987,0.6449893,0.32430857,0.7668908,8.56404006E8,0.02748,4.0,123.69317,8.0,0.050415,0.27179,0.037875,7,8.552585,0.14749,0.064935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036857846853639,46.96912968737147]}"
9381,-0.4524589,0.6591141,0.35088304,0.76199585,8.56404006E8,0.0305325,5.0,150.0,12.0,0.0478025,0.275695,0.035125,7,9.815596,0.129395,0.0588025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.037252057766254,46.96913107282497]}"
9382,-0.4524589,0.67225045,0.37238726,0.7639646,8.56404006E8,0.030175,5.0,169.70563,18.0,0.0470325,0.283285,0.038095,7,4.924276,0.12989,0.0569325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03764626869922,46.969132456921635]}"
9383,-0.44293216,0.710858,0.40262577,0.7821382,8.56504006E8,0.0285525,5.0,161.55495,18.0,0.0469775,0.3098225,0.037875,7,1.8543341,0.1319525,0.0543475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0380404796525475,46.96913383966155]}"
9384,-0.47312126,0.72822744,0.42511827,0.81369984,8.56504006E8,0.03056,5.0,152.97058,18.0,0.04695,0.3363325,0.03485,7,1.6450266,0.1361325,0.0546225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0384346906261905,46.96913522104463]}"
9385,-0.48859376,0.72321486,0.4234457,0.8106338,8.56504006E8,0.0304225,5.0,150.0,17.0,0.046895,0.3287425,0.036335,7,2.2984009,0.13924,0.05289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.038828901620117,46.969136601070915]}"
9386,-0.50827134,0.72007126,0.41239548,0.8233977,8.56504006E8,0.0306425,5.0,152.97058,16.0,0.043705,0.347635,0.033035,7,2.2984009,0.14551,0.056575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03922311263437,46.96913797974041]}"
9387,-0.4821268,0.74095786,0.4163433,0.8246234,8.56504006E8,0.029625,5.0,161.55495,18.0,0.04772,0.3400725,0.0345475,7,3.9448547,0.1456475,0.056025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0396173236688835,46.96913935705313]}"
9388,-0.45195973,0.720932,0.40980136,0.79823923,8.56504006E8,0.029625,5.0,174.92856,17.0,0.0467575,0.3211525,0.0348775,7,3.8839753,0.1366,0.05487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.04001153472362,46.96914073300903]}"
9389,-0.47194603,0.7052805,0.3850112,0.8054132,8.56504006E8,0.02748,3.0,192.09373,16.0,0.0433475,0.30545,0.03485,7,3.0936842,0.1366275,0.05289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.040405745798579,46.96914210760811]}"
9390,-0.46221077,0.697354,0.36997008,0.80068904,8.56504006E8,0.0317425,3.0,212.13203,16.0,0.046675,0.29709,0.0345475,7,1.3589216,0.1345375,0.0539075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.04079995689375,46.969143480850406]}"
9391,-0.5048522,0.7042627,0.38921204,0.78617334,8.56504006E8,0.0274525,6.0,234.3075,17.0,0.0438425,0.3055325,0.034795,7,1.3589216,0.1366275,0.05289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.041194168009116,46.9691448527359]}"
9392,-0.49170396,0.6891142,0.39214456,0.7946731,8.56504006E8,0.028525,3.0,254.55844,16.0,0.04651,0.302205,0.034575,7,2.8698237,0.130495,0.056575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.041588379144659,46.969146223264595]}"
9393,0.76503026,0.63543004,0.49313208,-0.027901078,8.56204007E8,0.0561075,1.0,0.0,1.7053026E-13,0.076705,0.0302575,0.0364725,7,0.0,0.01032,0.0078725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.029365780813001,46.96937295653003]}"
9394,0.7352425,0.6351589,0.49099877,-0.063420884,8.56204007E8,0.0533025,1.0,0.0,1.7053026E-13,0.07643,0.03023,0.040075,7,0.0,0.011695,0.006745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0297599933169,46.96937436776973]}"
9395,0.70830345,0.6109542,0.4935859,-0.094697714,8.56304007E8,0.051185,1.0,0.0,1.7053026E-13,0.07643,0.0344925,0.0412025,7,0.0,0.0127125,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0301542058415425,46.9693757776526]}"
9396,0.6958308,0.68017614,0.46636203,-0.09632224,8.56304007E8,0.051075,2.0,30.0,1.7053026E-13,0.0764025,0.03529,0.0412025,7,0.0,0.0145275,0.0067175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030548418386914,46.969377186178676]}"
9397,0.70347035,0.59392065,0.4983493,-0.09667435,8.56304007E8,0.0490125,2.0,42.426407,1.7053026E-13,0.08017,0.0352625,0.039965,7,0.0,0.0145,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030942630952994,46.96937859334795]}"
9398,0.63093877,0.5189516,0.3878348,-0.09638414,8.56304007E8,0.0509375,6.0,60.0,1.7053026E-13,0.074725,0.035235,0.0442825,7,0.0,0.0142525,0.010925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.031336843539769,46.969379999160424]}"
9399,0.6067281,0.575585,0.36129442,-0.008408771,8.56304007E8,0.04838,2.0,67.08204,1.7053026E-13,0.0712875,0.0464825,0.044145,7,5.359765,0.0170025,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.031731056147186,46.96938140361609]}"
9400,0.016445372,0.5794711,0.29389134,0.4057018,8.56304007E8,0.0425225,2.0,84.85281,3.0,0.0639175,0.1222175,0.046895,7,3.9448571,0.0645775,0.03254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032125268775257,46.96938280671496]}"
9401,-0.38655785,0.5162989,0.20893122,0.5731608,8.56304007E8,0.042495,2.0,108.16654,3.0,0.06389,0.24781,0.0574,7,4.6273675,0.173065,0.0689225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032519481423958,46.969384208457015]}"
9402,-0.4934562,0.39114895,0.09427498,0.50272745,8.56304007E8,0.0448325,2.0,84.85281,3.0,0.0800325,0.2726975,0.0795375,7,4.6273675,0.200125,0.105195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032913694093254,46.96938560884226]}"
9403,-0.4940198,0.39733914,0.084498554,0.45575765,8.56304007E8,0.0508275,2.0,67.08204,4.0,0.08545,0.2590575,0.0958175,7,2.298405,0.2146725,0.1096775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.033307906783151,46.96938700787073]}"
9404,-0.52840924,0.38279882,0.061495416,0.49779588,8.56304007E8,0.0440075,2.0,60.0,4.0,0.0758525,0.2611475,0.0744775,7,1.8543341,0.2218775,0.105195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03370211949359,46.96938840554236]}"
9405,-0.52508444,0.39467043,0.062044933,0.5788958,8.56404007E8,0.0392225,2.0,67.08204,4.0,0.06422,0.2478375,0.0608925,7,1.8543341,0.225095,0.11207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034096332224609,46.96938980185721]}"
9406,-0.5030959,0.40344214,0.06445754,0.56350356,8.56404007E8,0.0424675,6.0,42.426407,4.0,0.071865,0.2464075,0.0632025,7,0.92740995,0.2242975,0.1076425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034490544976118,46.96939119681526]}"
9407,-0.5061198,0.38414198,0.06430417,0.5223471,8.56404007E8,0.043155,6.0,30.0,4.0,0.0762925,0.2404125,0.0744225,7,0.0,0.219485,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03488475774813,46.969392590416476]}"
9408,-0.50761443,0.38418892,0.058958877,0.5077365,8.56404007E8,0.042,6.0,42.426407,4.0,0.076265,0.2490475,0.07544,7,2.7163303,0.2218775,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.035278970540669,46.96939398266092]}"
9409,-0.4976042,0.43461385,0.10841621,0.52270013,8.56404007E8,0.04398,6.0,67.08204,6.0,0.0711775,0.264255,0.0713425,7,4.070688,0.2267175,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.035673183353638,46.969395373548544]}"
9410,-0.4735289,0.47203988,0.15481746,0.61282974,8.56404007E8,0.038755,6.0,84.85281,7.0,0.06785,0.2752825,0.0573725,7,1.6450324,0.1888775,0.088145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036067396187068,46.969396763079374]}"
9411,-0.51799595,0.5818336,0.21587083,0.6877873,8.56404007E8,0.033915,6.0,108.16654,6.0,0.0591325,0.2854575,0.05036,7,1.3589287,0.1681975,0.07379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036461609040913,46.96939815125339]}"
9412,-0.48880833,0.64793694,0.34508494,0.78225464,8.56404007E8,0.02924,4.0,134.16408,7.0,0.05179,0.3126,0.03815,7,4.924293,0.1501025,0.064935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03685582191516,46.969399538070604]}"
9413,-0.46899703,0.68183225,0.36440596,0.78274107,8.56404007E8,0.0287175,4.0,161.55495,9.0,0.0437325,0.2851,0.0348225,7,9.315768,0.1319525,0.05487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.037250034809808,46.969400923531005]}"
9414,-0.4524589,0.65562797,0.36704108,0.74271953,8.56404007E8,0.03056,4.0,150.0,15.0,0.047775,0.2758325,0.0385625,7,8.407301,0.129395,0.0543475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.037644247724806,46.96940230763459]}"
9415,-0.43594953,0.677835,0.37377363,0.75434655,8.56504007E8,0.0333375,5.0,134.16408,16.0,0.050415,0.2946425,0.039415,7,5.495818,0.1337675,0.05696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0380384606601645,46.96940369038141]}"
9416,-0.44301885,0.70286256,0.39823785,0.7897785,8.56504007E8,0.0305875,5.0,123.69317,18.0,0.0517075,0.313535,0.0379025,7,2.869837,0.136105,0.052615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03843267361584,46.96940507177139]}"
9417,-0.45889726,0.7100852,0.38677835,0.7906832,8.56504007E8,0.0284425,5.0,120.0,18.0,0.047555,0.3060275,0.0367475,7,0.92740995,0.1361325,0.052615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.038826886591811,46.96940645180456]}"
9418,-0.45916057,0.7187311,0.38992435,0.79712254,8.56504007E8,0.0284975,5.0,123.69317,18.0,0.047555,0.3060275,0.033035,7,1.6450324,0.1253525,0.04981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.039221099588095,46.96940783048093]}"
9419,-0.46578676,0.73306346,0.41916126,0.7949119,8.56504007E8,0.03177,5.0,134.16408,20.0,0.050415,0.318155,0.034905,7,0.0,0.13924,0.052615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.039615312604641,46.96940920780052]}"
9420,-0.47291642,0.71213424,0.4085974,0.7876629,8.56504007E8,0.0280575,3.0,150.0,19.0,0.0467575,0.33251,0.0348775,7,3.287357,0.1361325,0.05289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.04000952564141,46.96941058376326]}"
9421,-0.49794593,0.70782053,0.3789218,0.80791324,8.56504007E8,0.0274525,3.0,169.70563,18.0,0.0467025,0.30963,0.03166,7,4.470568,0.1345375,0.053935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.040403738698402,46.96941195836923]}"
9422,-0.47703624,0.7042627,0.38192284,0.8100381,8.56504007E8,0.0264625,3.0,192.09373,16.0,0.047995,0.3054775,0.0348225,7,0.0,0.135555,0.05487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.040797951775619,46.969413331618384]}"
9423,-0.5063663,0.7114209,0.39293036,0.8038719,8.56504007E8,0.0275075,6.0,212.13203,16.0,0.04662,0.3180725,0.0347675,7,1.8543341,0.144905,0.0560525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.04119216487303,46.969414703510715]}"
9424,-0.47263834,0.69890887,0.40054432,0.80336577,8.56504007E8,0.0299825,6.0,234.3075,15.0,0.046565,0.339,0.034795,7,3.287357,0.1422925,0.0588025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.041586377990602,46.96941607404627]}"
9425,-0.49470183,0.6891142,0.37305915,0.7878256,8.56604007E8,0.0285525,3.0,258.06976,14.0,0.047995,0.2972275,0.034795,7,1.6450324,0.1397075,0.0560525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.041980591128309,46.969417443225]}"
9426,0.70830345,0.5943804,0.45441744,-0.04732021,8.56204007E8,0.053605,1.0,0.0,1.7053026E-13,0.07643,0.035345,0.039965,7,0.0,0.0127125,0.0098525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.029363718195164,46.96964280708331]}"
9427,0.6959184,0.63181674,0.46636203,-0.016080849,8.56204007E8,0.0513225,1.0,0.0,1.7053026E-13,0.07643,0.0353175,0.0368575,7,0.0,0.01175,0.006745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.02975793268112,46.96964421833006]}"
9428,0.7227372,0.6265163,0.46636203,-0.07372861,8.56304007E8,0.0557775,1.0,0.0,1.7053026E-13,0.0789875,0.03078,0.0378475,7,0.0,0.0127125,0.0098525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030152147187806,46.96964562821996]}"
9429,0.70830345,0.64829004,0.4941238,-0.11561437,8.56304007E8,0.0551725,1.0,0.0,1.7053026E-13,0.07478,0.030175,0.0399925,7,0.0,0.0127125,0.008285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0305463617152375,46.96964703675309]}"
9430,0.69631916,0.61659235,0.49097428,-0.05048123,8.56304007E8,0.050965,2.0,30.0,1.7053026E-13,0.07445,0.0335575,0.039965,7,0.0,0.01175,0.0078725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.030940576263349,46.969648443929366]}"
9431,0.6268918,0.5669634,0.3947714,-0.06255612,8.56304007E8,0.0490125,2.0,30.0,1.7053026E-13,0.07445,0.035235,0.0399375,7,0.0,0.01681,0.0113925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.031334790832181,46.96964984974887]}"
9432,0.563599,0.56731606,0.34758455,-0.07501608,8.56304007E8,0.0530825,2.0,42.426407,1.7053026E-13,0.07225,0.0379025,0.0412025,7,1.3589357,0.01835,0.0089725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.031729005421642,46.969651254211534]}"
9433,0.33509153,0.47154966,0.26148647,0.11650585,8.56304007E8,0.0489575,2.0,67.08204,1.0,0.0712875,0.068125,0.0478025,7,2.2984092,0.0371875,0.01846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032123220031761,46.96965265731741]}"
9434,-0.12770808,0.56334627,0.21998425,0.37732768,8.56304007E8,0.0446675,2.0,84.85281,1.7053026E-13,0.0712875,0.1603875,0.05718,7,2.2984092,0.0978525,0.04662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.03251743466252,46.96965405906646]}"
9435,-0.37731373,0.46355912,0.11114489,0.45785668,8.56304007E8,0.0452725,2.0,94.86833,1.7053026E-13,0.074615,0.24781,0.0713975,7,2.2984092,0.1730375,0.07291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.032911649313859,46.9696554594587]}"
9436,-0.49633458,0.41737112,0.08831858,0.47302762,8.56304007E8,0.04937,2.0,94.86833,3.0,0.080005,0.2657675,0.0874575,7,2.8698504,0.2146175,0.1007125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.033305863985814,46.96965685849415]}"
9437,-0.50761443,0.3676703,0.0076036733,0.4550873,8.56304007E8,0.0424675,2.0,90.0,3.0,0.069115,0.2478375,0.078795,7,1.8543341,0.21228,0.105195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.033700078678312,46.969658256172764]}"
9438,-0.5492284,0.34140104,0.018221367,0.49511072,8.56404007E8,0.0408175,2.0,84.85281,3.0,0.06422,0.2395325,0.0614425,7,1.6450382,0.219485,0.1096775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034094293391362,46.96965965249456]}"
9439,-0.5238944,0.32866094,0.029308606,0.5351131,8.56404007E8,0.0446125,2.0,67.08204,4.0,0.0684,0.2564175,0.06576,7,1.6450382,0.2291375,0.1096775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034488508124929,46.969661047459574]}"
9440,-0.51083535,0.4012737,0.054047257,0.5300713,8.56404007E8,0.042,6.0,60.0,5.0,0.0762925,0.245225,0.074395,7,2.2984092,0.2218775,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.034882722878998,46.96966244106776]}"
9441,-0.5074555,0.3661994,0.067764305,0.50171715,8.56404007E8,0.04398,6.0,67.08204,5.0,0.0762925,0.245225,0.07544,7,2.2984092,0.219485,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.035276937653585,46.969663833319146]}"
9442,-0.47709107,0.4133034,0.077338085,0.50690407,8.56404007E8,0.0439525,2.0,84.85281,6.0,0.06895,0.2604325,0.070105,7,1.3589357,0.218495,0.11108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.035671152448596,46.9696652242137]}"
9443,-0.4907635,0.4652775,0.14963123,0.6269518,8.56404007E8,0.0429075,6.0,108.16654,6.0,0.0635325,0.2640075,0.0546225,7,2.7802885,0.1833225,0.08336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036065367264096,46.96966661375146]}"
9444,-0.51428294,0.51371586,0.19340253,0.66578275,8.56404007E8,0.0387825,6.0,127.27922,6.0,0.0591325,0.268545,0.05388,7,2.2984092,0.1786475,0.0785475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.036459582099986,46.969668001932405]}"
